WeekEndingDate,HBT,Attendances,Within4Hours,Over4Hours,Over8Hours,Over12Hours,BreachRate,Within4HoursPct,BreachedTarget,BoardName,WeekOfYear,Month,Year,FluSeasonFlag,WinterFlag,ChristmasWeek,CovidPhase,CovidEra,PostCovidStress,VaxRollout,Lag1_BreachRate,Lag2_BreachRate,Lag4_BreachRate,Lag8_BreachRate,Lag1_Attendances,Lag4_Attendances,RollingMean4W,RollingMean8W,RollingStd4W,RollingMax4W,BreachRateDelta,SIMDScore,IsUrban,PopulationK,AttendancesPer1000,FluSearchIndex,IsSchoolHoliday,DaysToNextHoliday,DaysSinceHoliday,TotalClinicalWTE,StaffingRatioPer1000,StaffingPressureFlag
2020-03-15,S08000032,3444,2907,537,77,26,0.1559233449477352,0.8440766550522648,1,Lanarkshire,11,3,2020,1,0,0,0,0,0,0,0.1790060851926977,0.1584209177134068,0.1085948158253751,0.1404189294026377,3944.0,3665.0,0.1598037529811682,0.1433046071965759,0.0370038365490123,0.1931931931931932,0.0442507526958345,38.9,1,661,5.210287443267776,78.25,0,5,23,8988.06431868155,2609.774773136339,0
2020-03-22,S08000032,2378,2136,242,15,3,0.1017661900756938,0.8982338099243061,1,Lanarkshire,12,3,2020,1,0,0,1,1,0,0,0.1559233449477352,0.1790060851926977,0.1931931931931932,0.1130119232763089,3444.0,3996.0,0.1716358852617582,0.145242659139713,0.0177064645699107,0.1931931931931932,0.04732852912236,38.9,1,661,3.5975794251134645,78.25,1,1,1,8995.319241758472,3782.724660117103,0
2020-03-29,S08000032,1744,1612,132,13,2,0.0756880733944954,0.9243119266055044,1,Lanarkshire,13,3,2020,1,0,0,1,1,0,0,0.1017661900756938,0.1559233449477352,0.1584209177134068,0.1190356604721245,2378.0,3901.0,0.1487791344823833,0.1438369424896362,0.0330044906948409,0.1790060851926977,-0.0914270031174993,38.9,1,661,2.638426626323752,78.25,1,1,1,9002.574164835394,5162.026470662497,0
2020-04-05,S08000032,1715,1605,110,11,2,0.0641399416909621,0.9358600583090378,1,Lanarkshire,14,4,2020,0,0,0,1,1,0,0,0.0756880733944954,0.1017661900756938,0.1790060851926977,0.1347553324968632,1744.0,3944.0,0.1280959234026555,0.1384184941049325,0.0476306888566693,0.1790060851926977,-0.0827328443189114,38.9,1,661,2.594553706505295,35.75,1,1,1,9027.018318681548,5263.56753275892,0
2020-04-12,S08000032,1933,1811,122,16,3,0.0631143300569063,0.9368856699430936,1,Lanarkshire,15,4,2020,0,0,0,1,1,0,0,0.0641399416909621,0.0756880733944954,0.1559233449477352,0.1085948158253751,1715.0,3444.0,0.0993793875272216,0.1295915702541949,0.0408493690500452,0.1559233449477352,-0.1148661435017356,38.9,1,661,2.924357034795764,35.75,1,1,1,9058.338164835393,4686.15528444666,0
2020-04-19,S08000032,2035,1951,84,4,0,0.0412776412776412,0.9587223587223588,0,Lanarkshire,16,4,2020,0,0,0,1,1,0,0,0.0631143300569063,0.0641399416909621,0.1017661900756938,0.1931931931931932,1933.0,2378.0,0.0761771338045144,0.1239065095331363,0.0179867526869198,0.1017661900756938,-0.0928090148908288,38.9,1,661,3.0786686838124053,35.75,1,60,2,9089.65801098924,4466.662413262526,0
2020-04-26,S08000032,2472,2321,151,11,1,0.061084142394822,0.938915857605178,1,Lanarkshire,17,4,2020,0,0,0,1,1,0,0,0.0412776412776412,0.0631143300569063,0.0756880733944954,0.1584209177134068,2035.0,1744.0,0.0610549966050012,0.1049170655436923,0.0143646378364989,0.0756880733944954,-0.0604885487980526,38.9,1,661,3.739788199697428,35.75,0,60,9,9120.977857143085,3689.7159616274616,0
2020-05-03,S08000032,2718,2552,166,14,1,0.061074319352465,0.9389256806475348,1,Lanarkshire,18,5,2020,0,0,0,1,1,0,0,0.061084142394822,0.0412776412776412,0.0641399416909621,0.1790060851926977,2472.0,1715.0,0.0574040138550829,0.0927499686288692,0.0108256435299147,0.0641399416909621,-0.0146039309996734,38.9,1,661,4.1119515885022695,24.75,0,54,16,9152.297703296932,3367.2912815662003,0
2020-05-10,S08000032,2926,2773,153,14,1,0.0522898154477101,0.9477101845522898,1,Lanarkshire,19,5,2020,0,0,0,1,1,0,0,0.061074319352465,0.061084142394822,0.0631143300569063,0.1559233449477352,2718.0,1933.0,0.0566376082704586,0.0780084978988401,0.0102848202392931,0.0631143300569063,-0.0030656223384971,38.9,1,661,4.426626323751891,24.75,0,47,23,9183.617549450777,3138.625273223095,0
2020-05-17,S08000032,2850,2707,143,10,0,0.0501754385964912,0.9498245614035088,1,Lanarkshire,20,5,2020,0,0,0,1,1,0,0,0.0522898154477101,0.061074319352465,0.0412776412776412,0.1017661900756938,2926.0,2035.0,0.0539314796181595,0.0650543067113369,0.0093985004169644,0.061084142394822,-0.0108245146091961,38.9,1,661,4.311649016641453,24.75,0,40,30,9214.937395604622,3233.3113668788146,0
2020-05-24,S08000032,2930,2738,192,19,1,0.0655290102389078,0.934470989761092,1,Lanarkshire,21,5,2020,0,0,0,1,1,0,0,0.0501754385964912,0.0522898154477101,0.061084142394822,0.0756880733944954,2850.0,2472.0,0.056155928947872,0.0586054627764366,0.0057501000104257,0.061084142394822,0.00889779731885,38.9,1,661,4.43267776096823,24.75,0,33,37,9246.257241758469,3155.719195139409,0
2020-05-31,S08000032,3317,3106,211,16,2,0.0636116973168525,0.9363883026831474,1,Lanarkshire,22,5,2020,0,0,0,1,1,0,0,0.0655290102389078,0.0501754385964912,0.061074319352465,0.0641399416909621,2930.0,2718.0,0.0572671459088935,0.0573355798819882,0.0072530247244744,0.0655290102389078,0.0044448678440857,38.9,1,661,5.018154311649017,24.75,0,26,44,9277.577087912314,2796.9783201423916,0
2020-06-07,S08000032,3476,3184,292,41,6,0.0840046029919447,0.9159953970080552,1,Lanarkshire,23,6,2020,0,0,0,1,1,0,0,0.0636116973168525,0.0655290102389078,0.0522898154477101,0.0631143300569063,3317.0,2926.0,0.0579014903999904,0.0572695493352245,0.0077882024919483,0.0655290102389078,0.0025373779643875,38.9,1,661,5.258698940998487,24.75,0,19,51,9308.896934066159,2678.048600134108,0
2020-06-14,S08000032,3223,3064,159,19,1,0.0493329196400868,0.9506670803599132,0,Lanarkshire,24,6,2020,0,0,0,1,1,0,0,0.0840046029919447,0.0636116973168525,0.0501754385964912,0.0412776412776412,3476.0,2850.0,0.065830187286049,0.0598808334521043,0.0139091450509007,0.0840046029919447,0.0317147875442346,38.9,1,661,4.875945537065053,24.75,0,12,58,9340.216780220006,2897.988451821286,0
2020-06-21,S08000032,3573,3349,224,9,0,0.0626924153372516,0.9373075846627484,1,Lanarkshire,25,6,2020,0,0,0,1,1,0,0,0.0493329196400868,0.0840046029919447,0.0655290102389078,0.061084142394822,3223.0,2930.0,0.0656195575469479,0.06088774324741,0.0142279557191972,0.0840046029919447,-0.0008425189564044,38.9,1,661,5.405446293494705,24.75,0,5,60,9371.53662637385,2622.876189861139,0
2020-06-28,S08000032,3715,3425,290,16,2,0.0780619111709286,0.9219380888290714,1,Lanarkshire,26,6,2020,0,0,0,1,1,0,0,0.0626924153372516,0.0493329196400868,0.0636116973168525,0.061074319352465,3573.0,3317.0,0.0649104088215339,0.0610887773652137,0.0143044581265664,0.0840046029919447,-0.0028365949016561,38.9,1,661,5.620272314674735,24.75,1,1,1,9402.856472527697,2531.0515403843065,0
2020-07-05,S08000032,3480,3315,165,6,0,0.0474137931034482,0.9525862068965516,0,Lanarkshire,27,7,2020,0,0,0,1,1,0,0,0.0780619111709286,0.0626924153372516,0.0840046029919447,0.0522898154477101,3715.0,3476.0,0.0685229622850529,0.0632122263425216,0.0156303738412392,0.0840046029919447,0.0144502138540761,38.9,1,661,5.264750378214826,21.75,1,1,1,9402.614239130657,2701.9006434283497,0
2020-07-12,S08000032,3502,3232,270,24,1,0.0770988006853226,0.9229011993146772,1,Lanarkshire,28,7,2020,0,0,0,1,1,0,0,0.0474137931034482,0.0780619111709286,0.0493329196400868,0.0501754385964912,3480.0,3223.0,0.0593752598129288,0.0626027235494889,0.0141906041888871,0.0780619111709286,-0.0365908098884965,38.9,1,661,5.29803328290469,21.75,1,1,1,9389.747173913263,2681.2527623967057,0
2020-07-19,S08000032,3587,3368,219,15,1,0.0610538054084192,0.9389461945915808,1,Lanarkshire,29,7,2020,0,0,0,1,1,0,0,0.0770988006853226,0.0474137931034482,0.0626924153372516,0.0655290102389078,3502.0,3573.0,0.0663167300742377,0.0659681438105928,0.0144298187686792,0.0780619111709286,0.0277658810452358,38.9,1,661,5.426626323751891,21.75,1,1,1,9376.88010869587,2614.1288287415305,0
2020-07-26,S08000032,3534,3185,349,40,8,0.0987549518958687,0.9012450481041312,1,Lanarkshire,30,7,2020,0,0,0,1,1,0,0,0.0610538054084192,0.0770988006853226,0.0780619111709286,0.0636116973168525,3587.0,3715.0,0.0659070775920296,0.0654087432067817,0.0145893850360619,0.0780619111709286,-0.0016386099288324,38.9,1,661,5.346444780635401,21.75,1,1,1,9364.013043478477,2649.692428828092,0
2020-08-02,S08000032,3461,3188,273,23,3,0.0788789367234903,0.9211210632765096,1,Lanarkshire,31,8,2020,0,0,0,1,1,0,0,0.0987549518958687,0.0610538054084192,0.0474137931034482,0.0840046029919447,3534.0,3480.0,0.0710803377732646,0.0698016500291588,0.0220812352502487,0.0987549518958687,0.0206930407249401,38.9,1,661,5.236006051437216,31.25,1,1,1,9351.145978261082,2701.8624612138346,0
2020-08-09,S08000032,3675,3239,436,39,1,0.1186394557823129,0.8813605442176871,1,Lanarkshire,32,8,2020,0,0,0,1,1,0,0,0.0788789367234903,0.0987549518958687,0.0770988006853226,0.0493329196400868,3461.0,3502.0,0.0789466236782752,0.069160941745602,0.0154482128820894,0.0987549518958687,0.0314651436200421,38.9,1,661,5.559757942511347,31.25,1,1,1,9338.278913043689,2541.028275658147,0
2020-08-16,S08000032,3933,3335,598,40,3,0.1520467836257309,0.847953216374269,1,Lanarkshire,33,8,2020,0,0,0,1,1,0,0,0.1186394557823129,0.0788789367234903,0.0610538054084192,0.0626924153372516,3675.0,3587.0,0.0893317874525227,0.0778242587633802,0.0248773110008922,0.1186394557823129,0.0415406550969903,38.9,1,661,5.950075642965205,31.25,1,57,5,9325.411847826295,2371.068356935239,0
2020-08-23,S08000032,3840,3460,380,24,2,0.0989583333333333,0.9010416666666666,1,Lanarkshire,34,8,2020,0,0,0,1,1,0,0,0.1520467836257309,0.1186394557823129,0.0987549518958687,0.0780619111709286,3933.0,3534.0,0.1120800320068507,0.0889935547994401,0.0311995606978163,0.1520467836257309,0.0909929782173117,38.9,1,661,5.809379727685325,31.25,0,50,12,9312.5447826089,2425.1418704710677,0
2020-08-30,S08000032,3833,3460,373,27,2,0.0973128098095486,0.9026871901904512,1,Lanarkshire,35,8,2020,0,0,0,1,1,0,0,0.0989583333333333,0.1520467836257309,0.0788789367234903,0.0474137931034482,3840.0,3461.0,0.1121308773662168,0.0916056075697407,0.0311707589380518,0.1520467836257309,0.0002033814374645,38.9,1,661,5.798789712556732,31.25,0,43,19,9299.677717391507,2426.213857915864,0
2020-09-06,S08000032,3782,3339,443,36,7,0.1171337916446324,0.8828662083553676,1,Lanarkshire,36,9,2020,0,0,0,1,1,0,0,0.0973128098095486,0.0989583333333333,0.1186394557823129,0.0770988006853226,3833.0,3675.0,0.1167393456377314,0.0978429846580033,0.0254544055695064,0.1520467836257309,0.0184338730860582,38.9,1,661,5.721633888048411,29.5,0,36,26,9286.810652174114,2455.528993171368,0
2020-09-13,S08000032,3801,3283,518,44,7,0.1362799263351749,0.8637200736648251,1,Lanarkshire,37,9,2020,0,0,0,1,1,0,0,0.1171337916446324,0.0973128098095486,0.1520467836257309,0.0610538054084192,3782.0,3933.0,0.1163629296033113,0.102847358527917,0.0254280599709435,0.1520467836257309,-0.0015056641376804,38.9,1,661,5.750378214826021,29.5,0,29,33,9273.94358695672,2439.8693993572006,0
2020-09-20,S08000032,3875,3376,499,33,3,0.1287741935483871,0.8712258064516128,1,Lanarkshire,38,9,2020,0,0,0,2,1,0,0,0.1362799263351749,0.1171337916446324,0.0989583333333333,0.0987549518958687,3801.0,3840.0,0.1124212152806723,0.1122506236437615,0.0182661761677718,0.1362799263351749,-0.0157668572905559,38.9,1,661,5.862329803328291,29.5,0,22,40,9261.076521739327,2389.955231416601,0
2020-09-27,S08000032,3481,3082,399,32,5,0.1146222349899454,0.8853777650100546,1,Lanarkshire,39,9,2020,0,0,0,2,1,0,0,0.1287741935483871,0.1362799263351749,0.0973128098095486,0.0788789367234903,3875.0,3833.0,0.1198751803344357,0.1160030288503263,0.0169792412785111,0.1362799263351749,0.0298158602150537,38.9,1,661,5.266263237518911,29.5,0,15,47,9248.209456521932,2656.7680139390786,0
2020-10-04,S08000032,3537,3153,384,34,4,0.1085665818490246,0.8914334181509754,1,Lanarkshire,40,10,2020,1,0,0,2,1,0,0,0.1146222349899454,0.1287741935483871,0.1171337916446324,0.1186394557823129,3481.0,3782.0,0.1242025366295349,0.1204709411336331,0.0101408862902059,0.1362799263351749,0.0173094251803968,38.9,1,661,5.350983358547655,26.5,0,8,54,9240.41834782628,2612.5016533294543,0
2020-10-11,S08000032,3574,2980,594,76,11,0.166200335758254,0.8337996642417459,1,Lanarkshire,41,10,2020,1,0,0,2,1,0,0,0.1085665818490246,0.1146222349899454,0.1362799263351749,0.1520467836257309,3537.0,3801.0,0.122060734180633,0.1192118318919721,0.0127106173410099,0.1362799263351749,-0.0085672097956078,38.9,1,661,5.40695915279879,26.5,0,1,60,9236.434206521933,2584.3408524124047,0
2020-10-18,S08000032,3206,2623,583,55,16,0.1818465377417342,0.8181534622582658,1,Lanarkshire,42,10,2020,1,0,0,2,1,0,0,0.166200335758254,0.1085665818490246,0.1287741935483871,0.0989583333333333,3574.0,3875.0,0.1295408365364027,0.1209810259085375,0.0258649741056698,0.166200335758254,0.029920409423079,38.9,1,661,4.850226928895613,26.5,1,1,1,9232.450065217585,2879.7411307603197,0
2020-10-25,S08000032,3513,2726,787,138,32,0.2240250498149729,0.775974950185027,1,Lanarkshire,43,10,2020,1,0,0,2,1,0,0,0.1818465377417342,0.166200335758254,0.1146222349899454,0.0973128098095486,3206.0,3481.0,0.1428089225847395,0.1313420514595876,0.0366884217159719,0.1818465377417342,0.0530723441933471,38.9,1,661,5.314674735249622,26.5,1,59,2,9228.465923913238,2626.9473167985307,0
2020-11-01,S08000032,3132,2715,417,88,21,0.1331417624521073,0.8668582375478927,1,Lanarkshire,44,11,2020,1,0,0,2,1,0,0,0.2240250498149729,0.1818465377417342,0.1085665818490246,0.1171337916446324,3513.0,3537.0,0.1701596262909964,0.1471810814602657,0.0477753313465856,0.2240250498149729,0.1094028148250274,38.9,1,661,4.738275340393344,24.25,0,52,9,9224.481782608891,2945.236839913439,0
2020-11-08,S08000032,3168,2627,541,92,13,0.170770202020202,0.829229797979798,1,Lanarkshire,45,11,2020,1,0,0,2,1,0,0,0.1331417624521073,0.2240250498149729,0.166200335758254,0.1362799263351749,3132.0,3574.0,0.176303421441767,0.1491820778112,0.0377406990748424,0.2240250498149729,0.0245751806030826,38.9,1,661,4.792738275340393,24.25,0,45,16,9220.497641304544,2910.5106190986567,0
2020-11-15,S08000032,3245,2724,521,75,29,0.1605546995377504,0.8394453004622496,1,Lanarkshire,46,11,2020,1,0,0,2,1,0,0,0.170770202020202,0.1331417624521073,0.1818465377417342,0.1287741935483871,3168.0,3206.0,0.177445888007254,0.1534933622718284,0.0374005541732525,0.2240250498149729,0.0045698662619479,38.9,1,661,4.909228441754917,24.25,0,38,23,9216.513500000197,2840.2198767334967,0
2020-11-22,S08000032,3208,2660,548,129,43,0.1708229426433915,0.8291770573566085,1,Lanarkshire,47,11,2020,1,0,0,2,1,0,0,0.1605546995377504,0.170770202020202,0.2240250498149729,0.1146222349899454,3245.0,3513.0,0.1721229284562581,0.1574659255204988,0.0380745553429922,0.2240250498149729,-0.0212918382039838,38.9,1,661,4.853252647503783,24.25,0,31,30,9212.529358695849,2871.7360843814986,0
2020-11-29,S08000032,3118,2714,404,62,5,0.1295702373316228,0.8704297626683771,1,Lanarkshire,48,11,2020,1,0,0,2,1,0,0,0.1708229426433915,0.1605546995377504,0.1331417624521073,0.1085665818490246,3208.0,3132.0,0.1588224016633628,0.1644910139771796,0.0177881889972393,0.1708229426433915,-0.0532021071715813,38.9,1,661,4.717095310136157,24.25,0,24,37,9208.545217391502,2953.349973505934,0
2020-12-06,S08000032,2972,2568,404,45,7,0.1359353970390309,0.8640646029609691,1,Lanarkshire,49,12,2020,1,1,0,2,1,0,0,0.1295702373316228,0.1708229426433915,0.170770202020202,0.166200335758254,3118.0,3168.0,0.1579295203832416,0.1671164709125043,0.0195129353957437,0.1708229426433915,-0.0035715251204845,38.9,1,661,4.496217851739789,26.25,0,17,44,9204.561076087155,3097.093228831479,0
2020-12-13,S08000032,3106,2439,667,123,38,0.2147456535737282,0.7852543464262718,1,Lanarkshire,50,12,2020,1,1,0,2,1,0,1,0.1359353970390309,0.1295702373316228,0.1605546995377504,0.1818465377417342,2972.0,3245.0,0.1492208191379489,0.1633333535726014,0.0196448160298073,0.1708229426433915,-0.034834804981171,38.9,1,661,4.69894099848714,26.25,0,10,51,9200.576934782808,2962.1947632913098,0
2020-12-20,S08000032,3086,2339,747,141,42,0.2420609202851587,0.7579390797148412,1,Lanarkshire,51,12,2020,1,1,1,2,1,0,1,0.2147456535737282,0.1359353970390309,0.1708229426433915,0.2240250498149729,3106.0,3208.0,0.1627685576469433,0.1674457430516007,0.0391094131832813,0.2147456535737282,0.0541909540359778,38.9,1,661,4.668683812405447,26.25,0,3,58,9196.59279347846,2980.1013588718274,0
2020-12-27,S08000032,2661,2110,551,85,22,0.20706501315295,0.79293498684705,1,Lanarkshire,52,12,2020,1,1,1,2,1,0,1,0.2420609202851587,0.2147456535737282,0.1295702373316228,0.1331417624521073,3086.0,3118.0,0.1805780520573851,0.1697002268603739,0.0563983802636177,0.2420609202851587,0.0712379776417671,38.9,1,661,4.0257186081694405,26.25,1,1,1,9192.608652174113,3454.569204124056,0
2021-01-03,S08000032,3079,2380,699,137,38,0.2270217603117895,0.7729782396882104,1,Lanarkshire,53,1,2021,1,1,0,2,1,0,1,0.20706501315295,0.2420609202851587,0.1359353970390309,0.170770202020202,2661.0,2972.0,0.1999517460127169,0.1789406331979793,0.0452428033472718,0.2420609202851587,0.0774947758213272,38.9,1,661,4.6580937972768535,23.25,1,1,1,9197.508333333535,2987.173865973866,0
2021-01-10,S08000032,3271,2389,882,245,96,0.2696423112198104,0.7303576887801896,1,Lanarkshire,1,1,2021,1,1,1,2,1,0,1,0.2270217603117895,0.20706501315295,0.2147456535737282,0.1605546995377504,3079.0,3106.0,0.2227233368309066,0.1859720779844277,0.0152888315318378,0.2420609202851587,0.0910863632727586,38.9,1,661,4.94856278366112,23.25,1,36,4,9214.253111111315,2816.9529535650613,0
2021-01-17,S08000032,2794,2215,579,112,37,0.2072297780959198,0.7927702219040802,1,Lanarkshire,2,1,2021,1,1,0,2,1,0,1,0.2696423112198104,0.2270217603117895,0.2420609202851587,0.1708229426433915,3271.0,3086.0,0.2364475012424271,0.1996080294446852,0.0263665260080765,0.2696423112198104,0.0548966576460822,38.9,1,661,4.2269288956127085,23.25,0,29,11,9230.997888889095,3303.864670325374,0
2021-01-24,S08000032,2778,2323,455,59,2,0.1637868970482361,0.8362131029517639,1,Lanarkshire,3,1,2021,1,1,0,2,1,0,1,0.2072297780959198,0.2696423112198104,0.20706501315295,0.1295702373316228,2794.0,2661.0,0.2277397156951174,0.2041588838762513,0.0294643504208539,0.2696423112198104,-0.0348311421892388,38.9,1,661,4.202723146747353,23.25,0,22,18,9247.742666666874,3328.9210463163695,0
2021-01-31,S08000032,2746,2338,408,58,6,0.1485797523670793,0.8514202476329206,1,Lanarkshire,4,1,2021,1,1,0,2,1,0,1,0.1637868970482361,0.2072297780959198,0.2270217603117895,0.1359353970390309,2778.0,3079.0,0.2169201866689389,0.2084359663408279,0.0439648143081454,0.2696423112198104,-0.0432781161047139,38.9,1,661,4.154311649016641,23.25,0,15,25,9264.487444444654,3373.8118879987815,0
2021-02-07,S08000032,2883,2375,508,84,15,0.1762053416579951,0.8237946583420048,1,Lanarkshire,5,2,2021,1,1,0,2,1,0,1,0.1485797523670793,0.1637868970482361,0.2696423112198104,0.2147456535737282,2746.0,3271.0,0.1973096846827614,0.210016510756834,0.0542488116900713,0.2696423112198104,-0.0784420079447102,38.9,1,661,4.361573373676248,19.5,0,8,32,9281.232222222434,3219.2966431572786,0
2021-02-14,S08000032,2722,2360,362,54,10,0.132990448199853,0.8670095518001469,1,Lanarkshire,6,2,2021,1,1,0,2,1,0,1,0.1762053416579951,0.1485797523670793,0.2072297780959198,0.2420609202851587,2883.0,2794.0,0.1739504422923075,0.2051989717673673,0.0248969095932898,0.2072297780959198,-0.0934369695618153,38.9,1,661,4.118003025718608,19.5,0,1,39,9297.977000000214,3415.862233651805,0
2021-02-21,S08000032,3123,2600,523,74,14,0.1674671789945565,0.8325328210054435,1,Lanarkshire,7,2,2021,1,1,0,2,1,0,1,0.132990448199853,0.1762053416579951,0.1637868970482361,0.20706501315295,2722.0,2778.0,0.1553906098182908,0.1915651627567041,0.0187252567455419,0.1762053416579951,-0.0742393298960668,38.9,1,661,4.724659606656581,19.5,1,39,2,9314.721777777992,2982.619845590135,0
2021-02-28,S08000032,3123,2560,563,103,35,0.1802753762407941,0.8197246237592059,1,Lanarkshire,8,2,2021,1,1,0,2,1,0,1,0.1674671789945565,0.132990448199853,0.1485797523670793,0.2270217603117895,3123.0,2746.0,0.1563106803048709,0.1866154334869049,0.0193551499226061,0.1762053416579951,0.0036802819463203,38.9,1,661,4.724659606656581,19.5,0,32,9,9331.466555555771,2987.98160600569,0
2021-03-07,S08000032,3181,2679,502,56,9,0.1578120088022634,0.8421879911977366,1,Lanarkshire,9,3,2021,1,0,0,2,1,0,1,0.1802753762407941,0.1674671789945565,0.1762053416579951,0.2696423112198104,3123.0,2883.0,0.1642345862732996,0.1807721354780305,0.0215038891592165,0.1802753762407941,0.0316956238737148,38.9,1,661,4.812405446293495,21.25,0,25,16,9348.211333333551,2938.7649586084726,0
2021-03-14,S08000032,3318,2842,476,54,12,0.1434599156118143,0.8565400843881856,1,Lanarkshire,10,3,2021,1,0,0,2,1,0,1,0.1578120088022634,0.1802753762407941,0.132990448199853,0.2072297780959198,3181.0,2722.0,0.1596362530593667,0.1667933476758371,0.0200051959119076,0.1802753762407941,-0.0183933328557316,38.9,1,661,5.0196671709531016,21.25,0,18,23,9364.95611111133,2822.470196236085,0
2021-03-21,S08000032,3718,3076,642,73,13,0.172673480365788,0.8273265196342119,1,Lanarkshire,11,3,2021,1,0,0,2,1,0,1,0.1434599156118143,0.1578120088022634,0.1674671789945565,0.1637868970482361,3318.0,3123.0,0.162253619912357,0.158822114865324,0.0155445181125554,0.1802753762407941,0.0104694674119612,38.9,1,661,5.624810892586989,21.25,0,11,30,9381.70088888911,2523.3192277808257,0
